8.651413 12.995116 6.788164 4.994729 148947.571121
8.651413 12.995116 6.788164 4.994729 148947.571121
8.842761 13.072495 6.776906 5.015608 148946.311007
8.842761 13.072495 6.776906 5.015608 148946.311007
8.842761 13.072495 6.776906 5.015608 148946.311007
8.842761 13.072495 6.776906 5.015608 148946.311007
8.809598 13.110506 6.682128 5.019552 148933.551044
8.758469 13.180431 6.552045 4.888257 148905.575800
8.753099 13.126806 6.542407 4.779440 148897.732694
8.841057 13.021210 6.454534 4.741832 148884.904082
8.841057 13.021210 6.454534 4.741832 148884.904082
8.841057 13.021210 6.454534 4.741832 148884.904082
8.841057 13.021210 6.454534 4.741832 148884.904082
8.868546 12.935394 6.354571 4.847282 148880.171413
8.824934 13.014617 6.340071 4.877854 148878.668551
8.938818 13.007032 6.223386 4.902709 148864.097805
8.938818 13.007032 6.223386 4.902709 148864.097805
8.938818 13.007032 6.223386 4.902709 148864.097805
8.785649 12.954909 6.183415 4.799320 148851.209952
8.785649 12.954909 6.183415 4.799320 148851.209952
8.785649 12.954909 6.183415 4.799320 148851.209952
8.726727 12.987098 6.143752 4.856571 148848.955589
8.726727 12.987098 6.143752 4.856571 148848.955589
8.646773 13.022785 6.007732 4.906658 148831.520071
8.646773 13.022785 6.007732 4.906658 148831.520071
8.656980 13.170618 5.989499 4.976958 148830.896946
8.656980 13.170618 5.989499 4.976958 148830.896946
8.656980 13.170618 5.989499 4.976958 148830.896946
8.571301 13.066165 5.960286 4.986171 148829.584607
8.684011 13.181130 5.863160 5.055605 148817.690492
8.683548 13.261177 5.793914 5.163931 148814.001428
8.581176 13.314513 5.758312 5.076922 148799.394611
8.497627 13.399599 5.625242 5.058190 148773.938357
8.497627 13.399599 5.625242 5.058190 148773.938357
8.445743 13.461739 5.600333 5.027268 148765.476421
8.445743 13.461739 5.600333 5.027268 148765.476421
8.500644 13.509687 5.568678 5.088609 148764.299114
8.500644 13.509687 5.568678 5.088609 148764.299114
8.615241 13.462111 5.404291 5.308411 148758.540748
8.557322 13.375946 5.256692 5.282197 148734.152943
8.524855 13.523645 5.408015 5.015224 148730.363414
8.524855 13.523645 5.408015 5.015224 148730.363414
8.524855 13.523645 5.408015 5.015224 148730.363414
8.524855 13.523645 5.408015 5.015224 148730.363414
8.470338 13.356347 5.291548 5.071362 148720.066449
8.470338 13.356347 5.291548 5.071362 148720.066449
8.470338 13.356347 5.291548 5.071362 148720.066449
8.418017 13.374738 5.321314 5.033571 148721.019600
8.418017 13.374738 5.321314 5.033571 148721.019600
8.418017 13.374738 5.321314 5.033571 148721.019600
8.395611 13.445986 5.174025 5.090678 148698.525007
8.525408 13.511961 5.031730 5.049683 148667.277586
8.525408 13.511961 5.031730 5.049683 148667.277586
8.525408 13.511961 5.031730 5.049683 148667.277586
8.367564 13.725128 5.012983 4.965748 148648.878158
8.367564 13.725128 5.012983 4.965748 148648.878158
8.367564 13.725128 5.012983 4.965748 148648.878158
8.586184 13.851683 4.950844 4.937934 148631.295911
8.590877 13.854580 4.920512 4.916759 148623.420820
8.503887 13.848804 4.712486 4.810009 148572.374993
8.402221 13.929635 4.656289 4.865213 148564.119541
8.402221 13.929635 4.656289 4.865213 148564.119541
8.402221 13.929635 4.656289 4.865213 148564.119541
8.435738 14.011024 4.576025 4.841053 148543.140104
8.513778 13.939523 4.540789 4.865660 148541.021007
8.519869 14.011261 4.569469 4.679290 148525.576051
8.654871 13.965828 4.464030 4.780139 148515.880999
8.734669 14.017508 4.468623 4.759129 148513.146522
8.734669 14.017508 4.468623 4.759129 148513.146522
8.789024 14.107687 4.447738 4.677692 148497.717789
8.789024 14.107687 4.447738 4.677692 148497.717789
8.789024 14.107687 4.447738 4.677692 148497.717789
8.831774 14.174700 4.310907 4.773900 148477.392515
8.651903 14.229743 4.253255 4.677681 148452.675690
8.722436 14.197636 4.117992 4.689335 148426.700027
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.544364 14.289006 4.025770 4.716270 148407.139946
8.842003 14.123063 3.888488 4.814216 148399.058680
8.875309 14.182383 3.823640 4.855288 148389.919983
8.875309 14.182383 3.823640 4.855288 148389.919983
8.875309 14.182383 3.823640 4.855288 148389.919983
8.875309 14.182383 3.823640 4.855288 148389.919983
8.875309 14.182383 3.823640 4.855288 148389.919983
8.875309 14.182383 3.823640 4.855288 148389.919983
8.942776 14.273925 3.856011 4.649373 148365.647746
8.942776 14.273925 3.856011 4.649373 148365.647746
8.942776 14.273925 3.856011 4.649373 148365.647746
8.969893 14.351473 3.739892 4.582716 148330.835259
8.969893 14.351473 3.739892 4.582716 148330.835259
9.079105 14.282694 3.756091 4.495751 148325.621315
9.079105 14.282694 3.756091 4.495751 148325.621315
9.208617 14.373391 3.668464 4.474520 148302.019384
9.033959 14.515556 3.606631 4.601090 148301.039045
9.033959 14.515556 3.606631 4.601090 148301.039045
9.071311 14.522246 3.485696 4.495448 148263.412433
9.008484 14.600005 3.402006 4.458241 148239.555044
8.898646 14.577120 3.395075 4.357689 148224.345206
8.751783 14.565786 3.274248 4.442002 148216.382356
8.697569 14.571034 3.193293 4.449574 148205.139953
8.742344 14.517105 3.189421 4.399276 148199.015955
8.742344 14.517105 3.189421 4.399276 148199.015955
8.770401 14.436303 3.127913 4.415111 148197.395907
8.770401 14.436303 3.127913 4.415111 148197.395907
8.639131 14.444605 3.018026 4.471697 148194.879890
8.639131 14.444605 3.018026 4.471697 148194.879890
8.639131 14.444605 3.018026 4.471697 148194.879890
8.639131 14.444605 3.018026 4.471697 148194.879890
8.572880 14.445226 2.942825 4.341701 148164.273020
8.572880 14.445226 2.942825 4.341701 148164.273020
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.584912 14.482050 2.934427 4.355600 148164.329120
8.620000 14.471607 2.947096 4.244601 148145.436620
8.620000 14.471607 2.947096 4.244601 148145.436620
8.620000 14.471607 2.947096 4.244601 148145.436620
8.620000 14.471607 2.947096 4.244601 148145.436620
8.620000 14.471607 2.947096 4.244601 148145.436620
8.620000 14.471607 2.947096 4.244601 148145.436620
8.603546 14.445232 2.916827 4.249703 148145.110226
8.603546 14.445232 2.916827 4.249703 148145.110226
8.686632 14.283966 2.899266 4.179020 148139.082286
8.522063 14.082107 2.914691 4.026621 148121.212669
8.522063 14.082107 2.914691 4.026621 148121.212669
8.522063 14.082107 2.914691 4.026621 148121.212669
8.776868 14.126927 2.802208 4.012280 148108.883140
8.776868 14.126927 2.802208 4.012280 148108.883140
8.972788 14.272895 2.867227 4.013098 148106.553421
8.873083 14.267207 2.849652 3.951303 148093.350051
8.873083 14.267207 2.849652 3.951303 148093.350051
8.798888 14.212392 2.838956 3.922750 148089.484914
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.716426 14.407750 2.648391 3.961076 148078.737865
8.597377 14.456801 2.674309 3.915299 148066.406447
8.571545 14.391784 2.559184 3.777585 148040.629341
8.571545 14.391784 2.559184 3.777585 148040.629341
8.571545 14.391784 2.559184 3.777585 148040.629341
8.571545 14.391784 2.559184 3.777585 148040.629341
8.571545 14.391784 2.559184 3.777585 148040.629341
8.445592 14.248182 2.686212 3.696714 148032.467600
8.445592 14.248182 2.686212 3.696714 148032.467600
8.344082 14.211771 2.666469 3.578858 148009.314070
8.341348 14.181469 2.613163 3.454663 147983.120290
8.341348 14.181469 2.613163 3.454663 147983.120290
8.381824 14.111367 2.536753 3.440786 147981.659620
8.381824 14.111367 2.536753 3.440786 147981.659620
8.458220 14.143673 2.583792 3.412908 147975.500154
8.265674 14.167540 2.513644 3.273498 147942.936802
8.265674 14.167540 2.513644 3.273498 147942.936802
8.265674 14.167540 2.513644 3.273498 147942.936802
8.259890 14.105335 2.609736 3.206260 147936.650727
8.259890 14.105335 2.609736 3.206260 147936.650727
8.216553 14.103350 2.735325 3.114341 147933.157555
8.216553 14.103350 2.735325 3.114341 147933.157555
8.216553 14.103350 2.735325 3.114341 147933.157555
8.408550 14.156703 2.640055 3.061798 147910.619512
8.408550 14.156703 2.640055 3.061798 147910.619512
8.408550 14.156703 2.640055 3.061798 147910.619512
8.408550 14.156703 2.640055 3.061798 147910.619512
8.341052 14.208434 2.574015 3.023385 147894.970879
8.325571 14.316743 2.614877 3.007365 147892.256161
8.349956 14.325247 2.505452 3.057295 147892.415036
8.349956 14.325247 2.505452 3.057295 147892.415036
8.349956 14.325247 2.505452 3.057295 147892.415036
8.349956 14.325247 2.505452 3.057295 147892.415036
8.470549 14.347980 2.330671 3.003549 147879.079991
8.470549 14.347980 2.330671 3.003549 147879.079991
8.470549 14.347980 2.330671 3.003549 147879.079991
8.482327 14.460077 2.497384 3.009966 147878.040471
8.630385 14.624015 2.539325 3.018925 147877.364214
8.630385 14.624015 2.539325 3.018925 147877.364214
8.601500 14.724867 2.467733 2.934851 147852.869556
8.584124 14.623371 2.514854 2.795212 147834.232062
8.584124 14.623371 2.514854 2.795212 147834.232062
8.748903 14.619885 2.564728 2.677704 147820.242299
8.757917 14.664048 2.381116 2.540184 147774.871568
8.757917 14.664048 2.381116 2.540184 147774.871568
8.783374 14.551532 2.327188 2.483697 147764.047429
8.783374 14.551532 2.327188 2.483697 147764.047429
8.820458 14.581616 2.283434 2.432938 147751.507457
8.820458 14.581616 2.283434 2.432938 147751.507457
8.820458 14.581616 2.283434 2.432938 147751.507457
8.750993 14.569461 2.228757 2.269088 147717.402857
8.806556 14.391438 2.243585 2.168214 147702.443668
8.806556 14.391438 2.243585 2.168214 147702.443668
8.751263 14.625680 2.160795 2.117364 147684.221842
8.826713 14.550398 2.143948 2.093002 147681.228869
8.826713 14.550398 2.143948 2.093002 147681.228869
8.826713 14.550398 2.143948 2.093002 147681.228869
8.826713 14.550398 2.143948 2.093002 147681.228869
8.808188 14.472231 2.233892 1.939504 147655.937134
8.732847 14.368230 2.394194 1.777774 147650.760321
8.643610 14.342220 2.425426 1.660501 147639.013285
8.643610 14.342220 2.425426 1.660501 147639.013285
8.643610 14.342220 2.425426 1.660501 147639.013285
8.576406 14.206851 2.406785 1.579693 147624.467459
8.590917 14.171341 2.294639 1.615130 147610.066608
8.590917 14.171341 2.294639 1.615130 147610.066608
8.590917 14.171341 2.294639 1.615130 147610.066608
8.590917 14.171341 2.294639 1.615130 147610.066608
8.479638 14.204591 2.183918 1.670800 147605.881056
8.479638 14.204591 2.183918 1.670800 147605.881056
8.401602 14.325834 2.132645 1.627637 147591.743735
8.441586 14.460028 2.104894 1.600788 147582.837420
8.441586 14.460028 2.104894 1.600788 147582.837420
8.362227 14.347541 2.125941 1.389692 147546.559935
8.331837 14.356850 1.962070 1.150787 147490.149970
8.155538 14.332014 1.940888 1.016656 147463.174636
8.155538 14.332014 1.940888 1.016656 147463.174636
8.139584 14.415702 1.905052 0.944124 147447.101200
8.076941 14.431159 1.901142 0.940327 147446.106337
7.845484 14.371561 2.002756 0.825895 147433.071916
8.037433 14.500424 1.943926 0.609704 147388.840126
8.037433 14.500424 1.943926 0.609704 147388.840126
8.037433 14.500424 1.943926 0.609704 147388.840126
8.074979 14.478893 1.945468 0.559666 147380.674798
8.074979 14.478893 1.945468 0.559666 147380.674798
8.074979 14.478893 1.945468 0.559666 147380.674798
7.984320 14.572065 1.878087 0.549560 147371.437576
7.984320 14.572065 1.878087 0.549560 147371.437576
7.984320 14.572065 1.878087 0.549560 147371.437576
7.984320 14.572065 1.878087 0.549560 147371.437576
7.984320 14.572065 1.878087 0.549560 147371.437576
7.984320 14.572065 1.878087 0.549560 147371.437576
7.923710 14.625241 1.887433 0.494437 147362.773993
7.923710 14.625241 1.887433 0.494437 147362.773993
7.923710 14.625241 1.887433 0.494437 147362.773993
7.897390 14.603496 1.915673 0.361388 147344.443627
7.786060 14.540451 1.798793 0.329156 147325.833392
7.740881 14.506736 1.804586 0.258942 147313.750994
7.742577 14.596802 1.726306 0.257153 147309.175574
7.745018 14.671960 1.839245 0.171616 147303.589745
7.745018 14.671960 1.839245 0.171616 147303.589745
7.745018 14.671960 1.839245 0.171616 147303.589745
7.745018 14.671960 1.839245 0.171616 147303.589745
7.884291 14.635473 1.695278 0.109016 147280.479077
7.884291 14.635473 1.695278 0.109016 147280.479077
7.810071 14.511504 1.586388 0.074287 147274.910724
7.882572 14.405962 1.507962 0.042028 147275.675806
7.834750 14.469567 1.476012 0.008960 147273.621911
7.834750 14.469567 1.476012 0.008960 147273.621911
7.834750 14.469567 1.476012 0.008960 147273.621911
7.931780 14.488842 1.666791 0.017963 147261.642638
7.857318 14.529256 1.718304 -0.165830 147232.643900
7.857318 14.529256 1.718304 -0.165830 147232.643900
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
8.020010 14.689722 1.625996 -0.350285 147194.442424
7.935331 14.579954 1.576177 -0.355981 147189.878603
7.935331 14.579954 1.576177 -0.355981 147189.878603
7.998330 14.654119 1.643873 -0.452722 147178.368846
7.998330 14.654119 1.643873 -0.452722 147178.368846
8.105093 14.604465 1.702328 -0.686751 147151.451336
8.212738 14.398016 1.681439 -0.639343 147151.266747
8.178777 14.307547 1.578847 -0.599110 147142.652311
8.178777 14.307547 1.578847 -0.599110 147142.652311
8.178777 14.307547 1.578847 -0.599110 147142.652311
8.134525 14.155425 1.583405 -0.929569 147087.726430
8.284041 14.179144 1.538282 -0.927065 147081.609310
8.382696 14.061302 1.487278 -0.998050 147061.647655
8.382696 14.061302 1.487278 -0.998050 147061.647655
8.484043 14.044520 1.455487 -1.029810 147052.782715
8.484043 14.044520 1.455487 -1.029810 147052.782715
8.629715 14.028938 1.463258 -1.044227 147050.414658
8.687147 13.896383 1.432566 -1.019665 147049.405148
8.687147 13.896383 1.432566 -1.019665 147049.405148
8.687147 13.896383 1.432566 -1.019665 147049.405148
8.687147 13.896383 1.432566 -1.019665 147049.405148
8.608815 13.737902 1.385194 -1.008410 147046.389561
8.552032 13.723590 1.449596 -1.057286 147040.418160
8.469265 13.734201 1.377486 -1.052877 147037.787703
8.469265 13.734201 1.377486 -1.052877 147037.787703
8.529525 13.792935 1.252890 -1.144448 147025.593201
8.529525 13.792935 1.252890 -1.144448 147025.593201
8.529525 13.792935 1.252890 -1.144448 147025.593201
8.529525 13.792935 1.252890 -1.144448 147025.593201
8.635856 13.816033 1.192568 -1.242414 147011.527581
8.619170 13.877622 1.040887 -1.404091 147009.637450
8.485616 13.859663 1.084438 -1.443532 146986.129558
8.485616 13.859663 1.084438 -1.443532 146986.129558
8.496591 13.802599 1.158957 -1.555949 146944.931312
8.473902 13.810772 1.025544 -1.677366 146939.675671
8.473902 13.810772 1.025544 -1.677366 146939.675671
8.473902 13.810772 1.025544 -1.677366 146939.675671
8.520322 13.754195 1.088278 -1.656450 146929.571758
8.520322 13.754195 1.088278 -1.656450 146929.571758
8.520322 13.754195 1.088278 -1.656450 146929.571758
8.520322 13.754195 1.088278 -1.656450 146929.571758
8.390415 13.848296 1.074895 -1.803777 146902.180352
8.285493 13.842932 1.058937 -1.842383 146895.886132
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.166574 13.866663 0.972980 -1.929702 146893.025160
8.136960 13.777489 1.138040 -1.861150 146883.862399
8.136960 13.777489 1.138040 -1.861150 146883.862399
8.136960 13.777489 1.138040 -1.861150 146883.862399
8.136960 13.777489 1.138040 -1.861150 146883.862399
8.227692 13.850699 1.122033 -1.932555 146872.840403
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.228363 13.928545 1.079219 -2.035118 146857.325143
8.124349 13.998169 1.154466 -2.054273 146857.016095
8.124349 13.998169 1.154466 -2.054273 146857.016095
8.237609 14.019608 1.195395 -2.237498 146833.372055
8.237609 14.019608 1.195395 -2.237498 146833.372055
8.237609 14.019608 1.195395 -2.237498 146833.372055
8.237609 14.019608 1.195395 -2.237498 146833.372055
8.267328 14.025454 1.040566 -2.220473 146826.912026
8.267328 14.025454 1.040566 -2.220473 146826.912026
8.297563 14.013300 0.867258 -2.445877 146800.064796
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.320266 14.000191 0.996863 -2.362445 146800.541685
8.341281 14.025139 1.107963 -2.533581 146779.637009
